ID,Title,Medium_Picture,Large_Picture,Mean,Rank,Popularity,Genres,Synopsis
135564,Juken no Hime no Overkill: Tokkuni Life wa Zero nanoni,https://cdn.myanimelist.net/images/manga/2/246158.jpg,https://cdn.myanimelist.net/images/manga/2/246158l.jpg,N/A,33237,63970,"Action, Adventure, Fantasy","The novels center on Thea, a boy whose dream is to become a ceremonial swordmaker. On his way to the capital to realize his dream, he is attacked by orcs, but just at that moment, a strange female swordfighter appears and slaughters the orcs brutally in an obvious overkill. Her name is Shey, and she wields a cursed weapon. Thea then finds himself becoming Shey's exclusive blacksmith.  (Source: ANN)"
135746,Re:Start! Tensei Shinsengumi,https://cdn.myanimelist.net/images/manga/1/273916.jpg,https://cdn.myanimelist.net/images/manga/1/273916l.jpg,N/A,33257,73109,"Action, Samurai, Time Travel",
135750,Watashi Igai to no Love Comedy wa Yurusanai n Dakara ne,https://cdn.myanimelist.net/images/manga/2/243883.webp,https://cdn.myanimelist.net/images/manga/2/243883l.webp,N/A,33258,25638,"Comedy, Romance, School",
135768,Kyuuketsuki ni Tengoku wa Nai,https://cdn.myanimelist.net/images/manga/3/247389.webp,https://cdn.myanimelist.net/images/manga/3/247389l.webp,N/A,33261,58278,"Drama, Romance, Supernatural, Vampire",
135769,Seishun Debugger to Koisuru Mousou #Kakusanchuu,https://cdn.myanimelist.net/images/manga/1/249883.jpg,https://cdn.myanimelist.net/images/manga/1/249883l.jpg,N/A,33262,72245,"Romance, Sci-Fi",
135773,Heroine Race wa Mou Yamemasen ka?,https://cdn.myanimelist.net/images/manga/1/243577.jpg,https://cdn.myanimelist.net/images/manga/1/243577l.jpg,N/A,33263,70325,"Comedy, Romance",
135807,Kaminaki Sekai no Eiyuuden,https://cdn.myanimelist.net/images/manga/2/243688.jpg,https://cdn.myanimelist.net/images/manga/2/243688l.jpg,N/A,33267,69818,Sci-Fi,
135915,"Sono Rettou Kishi, Level 999",https://cdn.myanimelist.net/images/manga/1/244134.jpg,https://cdn.myanimelist.net/images/manga/1/244134l.jpg,N/A,33283,62442,"Action, Adventure, Comedy, Fantasy","""Hmm... I have no talent.""... is what Yuan grew up in the mountains thinking. He's a normal kind-hearted boy, but the unusual thing about him is that his parents are a sage and a master martial artist; in other words, the world's strongest. Since Yuan was told he was the weakest, he leaves home to make his dreams come true.  (Source: SB Creative, translated)"
136199,Senyoku no Sigrdrifa: Rusalka,https://cdn.myanimelist.net/images/manga/1/253862.webp,https://cdn.myanimelist.net/images/manga/1/253862l.webp,N/A,33315,43119,"Action, Military","Humanity is under siege. Strange, hostile beings known only as pillars are stripping away the very life force of the Earth, turning vast tracts of the planet into barren wasteland. The only ones who can stand in their way are the Valkyries, the chosen of Odin himself who fight with his blessing in divine machines that arc gracefully through the air, leading the countercharge of the human race. Even with their support, the fighting is desperate, and hope is hard to come by on the European front. Rusalka is determined to do everything she can to change that as one of the chosen warriors tasked with retaking the skies and bringing humanity back from the brink of extinction!   (Source: Yen Press)"
136200,Senyoku no Sigrdrifa: Sakura,https://cdn.myanimelist.net/images/manga/2/253864.webp,https://cdn.myanimelist.net/images/manga/2/253864l.webp,N/A,33316,54804,"Action, Military",
136301,Kisaragi-san Coming Out,https://cdn.myanimelist.net/images/manga/1/246187.jpg,https://cdn.myanimelist.net/images/manga/1/246187l.jpg,N/A,33328,62169,"Comedy, Romance, School",
136325,"Moto, Ochikobore Koushaku Reijou desu.",https://cdn.myanimelist.net/images/manga/2/248769.webp,https://cdn.myanimelist.net/images/manga/2/248769l.webp,N/A,33330,39786,"Fantasy, Romance, Villainess","Claire Martino has a fairy-tale life anyone would envy, with a noble upbringing, a crown prince for a fiancé, and a promising future ahead of her as Noston's most powerful mage. That is, until everything crashes down around her when all of the family magical talent goes to her half sister, Charlotte, instead. With her engagement broken and reputation tarnished, Claire flees the only life she's ever known and sets off on an adventure to find the freedom she's craved all along. It's anything but easy, but fortunately for a girl with dignity, talent, and a whole lot of bravery, nothing is impossible...even turning out to be a video game character! Much to her surprise, Claire finds herself periodically teleported to modern-day Tokyo where Claire Martino is no more than a side character in the classic dating sim game Upstart: Eternal Love. Yet even that won't stop Claire from saving the day so she can unlock the good ending of her own route.  (Source: J-Novel Club)"
136365,"Itsudemo Jitaku ni Kaereru Ore wa, Isekai de Gyoushounin wo Hajimemashita",https://cdn.myanimelist.net/images/manga/1/244862.webp,https://cdn.myanimelist.net/images/manga/1/244862l.webp,N/A,33344,33744,"Comedy, Fantasy, Isekai, Slice of Life","After quitting his job at a toxic company, Shiro Amata moves into the house his grandmother left him in her will. There, he soon makes two life-changing discoveries: one, his grandmother was really a witch from another world, and two, said other world is just on the other side of her closet door! Thanks to a book she left for Shiro, he also manages to obtain an all-powerful skill called ""Equivalent Exchange,"" which allows him to turn money from his world into otherworldly currency and vice versa. With this, Shiro decides to set up shop and sell convenient items like matches to the colorful inhabitants of the other world. His plan: make a massive profit on the goods he brings from home to become so rich that he never needs another job ever again!  (Source: J-Novel Club)"
136409,"Chuu-Boss-san Level 99, Saikyou no Buka-tachi to Tomoni Nishuume Totsunyuu!",https://cdn.myanimelist.net/images/manga/2/246186.jpg,https://cdn.myanimelist.net/images/manga/2/246186l.jpg,N/A,33348,68255,"Comedy, Fantasy","To impede the advance of the adventurer party, Nargor, the mid-rank boss of the lowest rank small scale dungeon, constructs a large labyrinth. However, to protect his beloved employees from the strongest line of heroes that had defeated the demon king, he challenges them and dies only to reincarnate 100 years later as a human in a declining civilization. Becoming a boy with the ability to summon with many spells in his command, he summons his employees who have now become legends. To reconstruct the demon king's army, he reforms each dungeon. ""I'm not the reincarnated hero or anything, just a mid rank boss.""  (Source: Kadokawa, translated)"
136656,Ore ga Love Comedy Kanojo wo Zettai ni Ubaitoru made.,https://cdn.myanimelist.net/images/manga/3/248770.jpg,https://cdn.myanimelist.net/images/manga/3/248770l.jpg,N/A,33374,39304,"Comedy, Romance, School",
136697,Your Forma: Densakukan Echika to Kikaishikake no Aibou,https://cdn.myanimelist.net/images/manga/1/246178.webp,https://cdn.myanimelist.net/images/manga/1/246178l.webp,N/A,33382,20557,"Detective, Mystery, Sci-Fi","In an alternate 2023, the Your Forma, a miraculous ""smart thread"" technology initially developed to treat a massive outbreak of viral encephalitis, has become an integral part of daily life. But these convenient devices come with an invasive drawback—they record every sight, sound, and even emotion their users experience.  For electronic investigator Echika Hieda, diving into peoples' memories via the Your Forma and hunting for evidence to solve the toughest crimes is all part of a day's work. The problem is, she's so good at what she does that her assistants literally fry their brains trying to keep up with her. After putting one too many aides in the hospital, the top brass finally furnish Echika with a partner on her level, a brilliant yet cheeky android named Harold Lucraft. Does this unlikely duo have what it takes to resolve their mutual suspicions and avert a deadly technological infection from sweeping across the globe before it's too late?  (Source: Yen Press)"
136860,"Ihoujin, Dungeon ni Kuguru.",https://cdn.myanimelist.net/images/manga/2/272843.jpg,https://cdn.myanimelist.net/images/manga/2/272843l.jpg,N/A,33394,38278,"Action, Adventure, Fantasy, Isekai","In this dark fantasy tale, an accident transports Souya to a parallel world filled with danger and mystery. On his quest to explore this uncharted land, he encounters a gaggle of quirky friends, like Mysranica, the god of deception and secrecy, and a pair of elf sisters banished from their forest home. Before he knows it, Souya is making rogue adventurers eat lead, beating up petty nobles, and taking on dungeons where death lurks around every corner!  (Source: Yen Press) "
136879,Wasureenu Majo no Monogatari,https://cdn.myanimelist.net/images/manga/3/245149.jpg,https://cdn.myanimelist.net/images/manga/3/245149l.jpg,N/A,33395,20964,"Drama, Girls Love, School, Time Travel","Only I remember that there were three entrance ceremonies this year. Only I remember the unchosen days. The world, repeating ""todays"" like a broken record...  ""My name is Michiru Inaba. Nice to meet you.""  A story about her, who befriended me the following day as well. About my first human relationship, about the gradually shrinking distance between us, and my quietly changing feelings...  A slightly strange story about a friendless, loveless me, and her, and our clumsy feelings.  (Source: SB Creative Corp., translated)"
136881,Hidamari de Kanojo wa Tama ni Warau.,https://cdn.myanimelist.net/images/manga/2/246742.jpg,https://cdn.myanimelist.net/images/manga/2/246742l.jpg,N/A,33396,39651,"Comedy, Romance, Slice of Life",
136892,"Kimi no Seishun, Watashi no Kiss wa Iranai no?",https://cdn.myanimelist.net/images/manga/2/246741.jpg,https://cdn.myanimelist.net/images/manga/2/246741l.jpg,N/A,33398,59933,"Comedy, Romance",
136927,Isekai Tensei shitara Aiken ga Saikyou ni Narimashita: Silver Fenrir to Ore ga Isekai Kurashi wo Hajimetara,https://cdn.myanimelist.net/images/manga/3/245245.webp,https://cdn.myanimelist.net/images/manga/3/245245l.webp,N/A,33403,41330,"Adventure, Comedy, Fantasy, Slice of Life","Takumi is a wage slave who works overtime all the time. Only his little Maltese, Leo, can brighten his day. One day, however, he wakes up to find himself deep in an unknown forest. At his side is his pampered pup...who's now a giant mythical wolf! With his silver fenrir companion and his mysterious new ""Herb Cultivation"" power, he'll finally have the laid-back life he's always dreamed of!  (Source: Cross Infinite World)"
137052,Osananajimi kara no Renai Soudan. Aite wa Ore-ppoi kedo Chigau Rashii,https://cdn.myanimelist.net/images/manga/1/245454.webp,https://cdn.myanimelist.net/images/manga/1/245454l.webp,N/A,33414,21928,"Romance, School",
137599,Tonari no Onna no Okage de Itsunomanika Daigaku Seikatsu ga Tanoshiku Natteita,https://cdn.myanimelist.net/images/manga/3/246380.jpg,https://cdn.myanimelist.net/images/manga/3/246380l.jpg,N/A,33491,33254,"Comedy, Romance, School, Slice of Life","University student Sasaki Kento is a loner. However, one day a beautiful girl called Itou Natsuki sits in the always-empty seat next to him. ""This seat is free, right? If you don't mind, can I sit next to you?"" With this ""chance"" meeting Kento's black-and-white life starts to add a bit of color.  (Source: Kadokawa, translated)"
17789,Kilala☆Princess,https://cdn.myanimelist.net/images/manga/2/160472.jpg,https://cdn.myanimelist.net/images/manga/2/160472l.jpg,N/A,33500,41036,"Adventure, Fantasy, Romance, Shoujo","Novel adaption of the manga series. According to Rika Tanaka in an author's note, the novel will feature slightly different versions of Kilala and Rei."
17805,Sekai no Kiki Hamekurumeku!,https://cdn.myanimelist.net/images/manga/1/259342.jpg,https://cdn.myanimelist.net/images/manga/1/259342l.jpg,N/A,33504,51441,"Adventure, Comedy, Fantasy","The protagonist was sleeping, and he did get to a white world with a phone booth in his dream. It rang, he answered. A girl on the other end claims to be God. Who the hell would believe such a dumb thing? ""God"" claims to grant him a power to save the world. HA! Who the hell would believe that? Fine, so he decided to make this dream end in a joke ""Then give me the ability to upskirt girls!"" HAHAHA The next day, he woke up, naturally he didn't really give it much thought. But he still wanted to try it out, let me try upskirting that girl... And it happened!! After another try, he confirms that he has the power to upskirt girls(indirectly) with a swing of his hand upwards and crying ""upskirt."" However, when a world crisis really starts coming to his town, a girl comes to gather the warriors that will save the world. And the kind and innocent girl(with ability to find comrades and sense the incoming crisis) asks... ""What is your ability?"" Note: This is a CUTE girl. Eventually, they gather all the comrades:      * An otaku with teleportation abilitiy.     * A kid with shielding abilitiy.     * A girl that can sense comrades and incoming crisis.     * A dog that can clone itself and talk.     * A GUY THAT CAN UPSKIRT GIRLS.   And so, the protagonist sets off with the group to save the world with his mighty gift, THE POWER TO UPSKIRT GIRLS!!   Source: Wikipedia"
17948,Happy Seven,https://cdn.myanimelist.net/images/manga/1/27431.jpg,https://cdn.myanimelist.net/images/manga/1/27431l.jpg,N/A,33527,52254,"Action, Comedy, Fantasy","Sakogami Amano is a girl who has an unnatural amount of bad luck. One day, she stumbles into the clubroom of the Better Fortune Research Organization, which consists of a boy and seven other girls who secretly use the power of the luck deities to fight against the Magatsugami, monsters who can affect a person's luck & well-being. Amano soon becomes the club's manager, and joins the club in their fight against the Magatsugami and their controller, Kukitomoe.  (Source: ANN)"
18151,F-sensei no Pocket,https://cdn.myanimelist.net/images/manga/2/158053.jpg,https://cdn.myanimelist.net/images/manga/2/158053l.jpg,N/A,33572,44451,"Comedy, Drama, Supernatural",What would you do if you could make all your dreams come true? Here's the story of a girl who is really very ordinary–until a bunch of magic gadgets suddenly blow onto her porch.
19108,Tatakau Shisho Series,https://cdn.myanimelist.net/images/manga/2/116711.webp,https://cdn.myanimelist.net/images/manga/2/116711l.webp,N/A,33769,17527,"Action, Adventure, Fantasy, Seinen, Super Power, Supernatural","In a world where dead people turn into books and are stored in the Bantorra Library where anyone who reads a book can learn their past, Bantorra Library is maintained by Armed Librarians who wield psychic powers and their enemy is a religious society known as Shindeki Kyoudan."
19467,Famima!,https://cdn.myanimelist.net/images/manga/2/203973.webp,https://cdn.myanimelist.net/images/manga/2/203973l.webp,N/A,33845,33565,"Comedy, Ecchi, Romance","Ordinary teenage boy, Ootaki Kazumi, opens his front door one day to discover a case of luggage. To his surprise, the contents of the box included a girl and styrofoam popcorn. Sabrina is a girl claiming to be the illegitimate child of a Italian mafia boss. Protected and sheltered from the outside world by her parents, but due to circumstances she'll be living with Kazumi for a while.  A romantic comedy about a naive girl whose new-found brother has to deal with the complications of a teenage boy and girl living under the same room. Complications arise."
19730,Loups=Garous: Kihi Subeki Ookami,https://cdn.myanimelist.net/images/manga/2/125409.webp,https://cdn.myanimelist.net/images/manga/2/125409l.webp,N/A,33913,35887,"Mystery, Sci-Fi, Supernatural","Virtual reality. Murder. Werewolves. And teen girls! In a future where nothing is as it seems, can old legends come true? In the near future, humans will communicate almost exclusively through monitors, making real interaction a rarified and weak occurance for those living in a near totalitarian society. In this new world of communication, children are only allowed to interact personally on school grounds. So when a serial killer starts slaughtering junior high children the communication routes go under futher surveillance. And despite all the safeguards put in place to avoid physical interaction, the killer's latest victim turns out to have been in contact with three young girls: Mio Tsuzki, a certified prodigy; Hatsuki Matsuno, a quiet but opinionated classmate; and Ayumi Kono, her best friend. And as the girls get caught up in trying to quell curiosity under such terrorist scrutiny, Hatsuki learns that there is much more than meets the eye of their monitored communications."
20409,Dirty Pair,https://cdn.myanimelist.net/images/manga/2/290250.webp,https://cdn.myanimelist.net/images/manga/2/290250l.webp,N/A,34103,22284,"Action, Adventure, Comedy, Ecchi, Sci-Fi","Charged with keeping the peace and investigating crime among the stars, the Worlds Welfare Work Association (WWWA) prides itself on a reputation of safety and regard for life and property. If only someone would tell that to Agents Kei and Yuri, codename ""the Lovely Angels,"" but better known as the Dirty Pair. Part female James Bond and part walking disaster, this duo gets the job done, though there are no guarantees that a city or two won't get razed in the process. In this adventure, the Angels are called in to investigate the cataclysmic destruction of the Gravus Heavy Industry facility on the planet Dangool. What they find there hurls the pair into a danger-filled trek across the galaxy. Created by popular science fiction author Haruka Takachiho in 1979, The Dirty Pair are among the most beloved characters in popular anime and science fiction circles.  (Source: Dark Horse)"
20467,Kidou Senshi Gundam 00,https://cdn.myanimelist.net/images/manga/3/282855.jpg,https://cdn.myanimelist.net/images/manga/3/282855l.jpg,N/A,34134,27543,"Action, Mecha, Shounen","The year is 2307 A.D. Although fossil fuels have been depleted, humanity has obtained a new source of energy to replace them in the form of a large-scale solar power generation system based on three huge orbital elevators. However, the benefits of this system are available only to a handful of major powers and their allies.  The three orbital elevators belong to three superpower blocs. These are the Union, led by the United States of America; the Human Reform League, led by China, Russia, and India; and the AEU, led by Europe. These superpower blocs continue to play a grand zero-sum game for the sake of their own prestige and prosperity.  In this world of never-ending conflict, a private armed organization appears, dedicated to the elimination of war through armed force. Its name is Celestial Being, and it is in possession of ""Gundam"" mobile suits. With these Gundams, it begins armed intervention into all acts of war.  Source: TRSI"
20477,Kidou Senshi Gundam 00 Second Season,https://cdn.myanimelist.net/images/manga/2/282848.jpg,https://cdn.myanimelist.net/images/manga/2/282848l.jpg,N/A,34140,31270,"Action, Mecha, Military, Sci-Fi, Space","It is AD 2312 - four years after the battle between Celestial Being and the UN military.  Having survived the fight for the moment, they were looking at the future of a unified world... however behind the scenes the independent Earth Federation forces, A-Laws (Arrows) were keeping the peace via brutal repression. With this false peace continuing the distortions of before, it is clear their job is not yet complete. The world requires a force for change - Double 0 Gundam!"
20509,Dirty Pair Strikes Again,https://cdn.myanimelist.net/images/manga/1/32532.jpg,https://cdn.myanimelist.net/images/manga/1/32532l.jpg,N/A,34147,42667,"Action, Adventure, Sci-Fi, Seinen","When a miner on the industrial planet Chakra is attacked by an unknown animal yet somehow survives, Trouble Consultants Kei and Yuri are called in to investigate. How did the miner survive his wounds, and what are the ulterior motives of the company-town's superiors: the enigmatic religious leader, the town mayor, and the owner of the mining facilities? The answers will shock the two women and embroil them in yet another highly dangerous - and highly destructive - adventure!  Features the original cover and nine interior illustrations by Yoshikazu Yasuhiko, character designer for such anime as Mobile Suit Gundam and The Venus Wars, for which he was the writer, character designer, and director.  Written by Haruka Takachiho.  (Source: RightStuf.com)"
20632,Opera,https://cdn.myanimelist.net/images/manga/3/259176.jpg,https://cdn.myanimelist.net/images/manga/3/259176l.jpg,N/A,34189,32799,,"The actors have arrived ─ an ill young man who is a swordsman and druggist. A suspicious poet has perfect appearance. A girl wants to kill the young man from an assassination group. The stage has been prepared ─ the world, that has come to an end one time and revived due to a man who has been called “the World King” and the God who has bird’s appearance. For deadless, living and persuading love, they start a long journey. Oh, eternita, thus raises the first act! (From Baroque Garden LJ)    Note that each volume has a different title:  Volume 1: Opera・Eternita - The World sings forever Volume 2: Opera・Cantante - The Silent Singer Volume 3: Opera・Fiore Volume 4: Opera・Eliso Volume 5: Opera・Labyrinth Volume 6: Opera・Gloria Volume 7: Opera・Memoria Volume 8: Opera・Aurora "
20697,Akuma no Sonnet,https://cdn.myanimelist.net/images/manga/2/33030.webp,https://cdn.myanimelist.net/images/manga/2/33030l.webp,N/A,34212,19572,"Fantasy, Romance","The main character is Justina, a very beautiful girl with angel face who dreams of adventures, but is sick and drags a traumatic past. Co-star is Rex, who is actually Satan himself sealed in a human body. A story with with a gothic touch and set on a school full of pretty boys."
20722,Shinkyoku Soukai Polyphonica Black,https://cdn.myanimelist.net/images/manga/1/33060.jpg,https://cdn.myanimelist.net/images/manga/1/33060l.jpg,N/A,34220,39415,"Action, Adventure, Detective, Mystery","Set in the same timeline as the Polyphonica Crimson series.  Each title is written in the format Shinkyoku Polyphonica title Black (神曲奏界ポリフォニカ title・ブラック )  1. Inspector  2. Silent 3. Player(s) 4. Triangle 5. Resolution 6. Patient 7. Memoirs (Memowazu / メモワーズ ) 8. Reliance 9. Isolation 10. Liberation 11. Adoration 12. Promised 13. Advent  Following the authors death in 2010, the future of the series is unknown."
20723,Shinkyoku Soukai Polyphonica Crimson S,https://cdn.myanimelist.net/images/manga/3/212627.jpg,https://cdn.myanimelist.net/images/manga/3/212627l.jpg,N/A,34221,36451,"Fantasy, Music, School",A prequel series focusing on the school days of Phoron.
20726,Shinkyoku Soukai Polyphonica White,https://cdn.myanimelist.net/images/manga/2/135127.jpg,https://cdn.myanimelist.net/images/manga/2/135127l.jpg,N/A,34222,44266,"Adventure, Fantasy, Music",
20869,Slayers Special,https://cdn.myanimelist.net/images/manga/5/155327.jpg,https://cdn.myanimelist.net/images/manga/5/155327l.jpg,N/A,34273,23916,"Action, Adventure, Comedy, Fantasy","Slayers Special is a novel series written by Hajime Kanzaka and illustrated by Rui Araizumi. Each volume consists of one-shot stories (sometimes, 2-chapters stories) about a pre-Slayers Lina Inverse and Naga the Serpent.  (Source: Kanzaka Wiki)."
20870,Slayers VS Orphen,https://cdn.myanimelist.net/images/manga/2/33363.jpg,https://cdn.myanimelist.net/images/manga/2/33363l.jpg,N/A,34274,25828,"Action, Adventure, Fantasy","A joint work between Slayers creator Kanzaka Hajime and Majutsushi Orphen Hagure Tabi creator Yoshinobu Akita.  It was originally published in the special edition of Dragon Magazine ""Fantasia Battle Royale"" April issue 2001, and was published in book form on June 30, 2005 accompanied by a radio drama."
20871,Slayers Original Movie Screenplay Book,https://cdn.myanimelist.net/images/manga/1/33364.jpg,https://cdn.myanimelist.net/images/manga/1/33364l.jpg,N/A,34275,33708,"Action, Adventure, Comedy, Fantasy","Light novel adaption of the scripts for the Slayers Return, Slayers Great and Slayers Gorgeous movies. Also contains some short omake comics. "
21133,Hariyama-san,https://cdn.myanimelist.net/images/manga/2/33959.jpg,https://cdn.myanimelist.net/images/manga/2/33959l.jpg,N/A,34342,23159,"Action, Adventure, Comedy, Fantasy, Mecha, Sci-Fi, Super Power, Supernatural","In Tokorozawa, Saitama prefecture, various events spin out of control; Urban legends, axe murderers hiding under the bed, magicial girls crashing through ceilings, an isolated island where everyone is a destined hero, and where people suddenly vanish. Tragic consequences that intertwine and link various people, and one person was involved in all of these events without fail - Hariyama-san. This ordinary person, whose only noticeable trait is that he wears glasses. Why does he seem to be involved every time? At the centre of this world of strange events? Who is he?   This is a series of short stories linked only by Hariyama-san, who appears as a minor character in each.  Volume information under More Info."
21135,Etsusa Oohashi Gaiden: 5656! Knights' Strange Night,https://cdn.myanimelist.net/images/manga/1/33939.webp,https://cdn.myanimelist.net/images/manga/1/33939l.webp,N/A,34343,22303,"Action, Supernatural","A girl with bloody iron pipes, sleepy eyes flickering—just talk.  ""On the Islands, a gunshot echoes today. As usual. People die. As usual. Dogs and more dogs, the dogs, well, kill each other. As usual. The Bosses of the eastern sections, transform. As usual. A fellow murderer, using swords and the eastern sections of the cat, the brother Li Feng, the detective brother, cute guys, clumsy love. As usual. The Island, I'm terribly confused. ...as always. After all, as usual. The island today is As Usual. That's it. So I, as always, the cute child, hug a lot. It's warm. I'm... sleepy"""
21156,Kaze no Na wa Amnesia,https://cdn.myanimelist.net/images/manga/3/268820.jpg,https://cdn.myanimelist.net/images/manga/3/268820l.jpg,N/A,34350,20227,"Action, Drama, Sci-Fi, Seinen","The Apocalypse didn't end with a BANG, but with a whimper. Silently, the ""amnesia wind"" swept away all of mankind's knowledge. Thousands of years of human civilization vanished overnight as people forgot how to use the tools of modern civilization; who they were—how to speak—everything. Technology decayed as mankind was reduced to an extremely primitive level. Two years after the devastation, a young man explores a nation reduced to barbarism: America.  Miraculously re-educated after the cataclysm, a young man is accompanied by a strange woman—somehow spared the obliterating effects of the amnesia wind. Pursued by a relentless killing machine, they search for those responsible for stealing their memories.  (Source: Dark Horse)"
21257,Dream Knocker: Choco no Kimyou na Bunkasai,https://cdn.myanimelist.net/images/manga/1/34190.jpg,https://cdn.myanimelist.net/images/manga/1/34190l.jpg,N/A,34362,58028,"Mystery, School","Dream Knocker's story revolves around Choco, a first year female high school student in the drama club. Her club is planning to put on the musical play Toy Box for the upcoming school culture festival, with Choco taking the lead role, and the entire club is in the process of rehearsing the play. One day during rehearsal, Choco gets a mysterious phone call on her cell phone from an unknown woman. It turns out this phone call is a prank call taking advantage of a mysterious string of events that occurred five years previous that were related to the same Toy Box play. Before the culture festival begins, Choco and her friends want to solve the mystery of the events of five years before.  (Source: Wikipedia)"
21365,God Eater: Kinki wo Yaburu Mono,https://cdn.myanimelist.net/images/manga/3/34412.jpg,https://cdn.myanimelist.net/images/manga/3/34412l.jpg,N/A,34393,22882,"Action, Adventure, Mythology, Strategy Game, Supernatural","The Fenrir Far Eastern Branch were researching the Taboos associated with the Aragami when they encounter ""Susano"" All of a sudden a strange boy appeared and confronted Susano alone. He specialises in Aragami taboos, and is a member of ""Asasoru""..."
21387,Nishi no Yoki Majo,https://cdn.myanimelist.net/images/manga/3/140419.jpg,https://cdn.myanimelist.net/images/manga/3/140419l.jpg,N/A,34398,30258,"Adventure, Fantasy","15-year-old Firiel lives in the remote highlands with her reclusive father. Country life is pleasant enough for Firiel—her father's servants adore her, his apprentice Rune is a good friend, and she's about to attend her first ball! But as Firiel prepares for the gala, she discovers her past is more complicated than she had thought—and she may be the heir the throne! Unaware of the danger that faces her and those whom she loves, Firiel courageously quests for the truth. In this unique, evocative Cinderella story, heritage and destiny converge to change a young girl's life forever!  (Source: Tokyopop)"
21451,C-R-O-S-S,https://cdn.myanimelist.net/images/manga/2/34590.jpg,https://cdn.myanimelist.net/images/manga/2/34590l.jpg,N/A,34421,39769,"Action, Supernatural, Vampire","Two youths, Ray and Saki, are leaving the majestic european St.Hainheratsu Theological School for Japan - their task? To subdue the vampires that have spread across the world.  It has been a long time since Saki left his hometown, and he plans to enjoy seeing his family again. Rei, however, senses that danger is near. Saki has been too naive and now his family is a target. The vampires have set a cruel and terrifying trap..."
21981,Gate Keepers,https://cdn.myanimelist.net/images/manga/3/125123.jpg,https://cdn.myanimelist.net/images/manga/3/125123l.jpg,N/A,34574,46203,"Adventure, Historical, Mecha, Romance, School, Sci-Fi, Super Power","The year is 1963 and the earth is in danger; Invaders are plotting to infiltrate Earth and wreaking havoc when they appear. Normal weapons have no effect. Mankind's only hope are the ""Gate Keepers"", human beings with the ability to wield incredible psychic powers. Shun Ukiya is one such Gate Keeper. He was leading a normal high school life, but those days are over - If the Earth is going to stand a chance he, and other Gate Keepers just like him, are going to need to band together and fight."
22123,Taishou Yakyuu Musume.,https://cdn.myanimelist.net/images/manga/1/35885.jpg,https://cdn.myanimelist.net/images/manga/1/35885l.jpg,N/A,34625,38531,"Historical, Slice of Life, Sports","In 1925, after being told by a baseball player that women should become housewives instead of going to school, two 14-year-old Japanese high school girls named Koume and Akiko decide to start a baseball team in order to prove him wrong. During this time, when even running was considered too vulgar for women, baseball is known as ""what the boys do"" and they face many difficulties when having to find enough members, to get permission from their parents and also when learning about the sport itself.  (Source: Wikipedia)"
22504,Inukami!,https://cdn.myanimelist.net/images/manga/3/159385.jpg,https://cdn.myanimelist.net/images/manga/3/159385l.jpg,N/A,34718,22958,"Comedy, Ecchi, Romance, Supernatural","About the dog goddess Youko and her master Kawahira Keita and their fighting against various troublesome spirits. It has been adapted into a manga by artist Matsuzawa Mari and into an anime by Seven Arcs. Several more inukami besides Youko also play an important role in the novel, most notably the ten inukami of Kawahira Kaoru, Keita's brother.  (Source: MU)"
22628,Bungaku Shoujo Short Stories from DVD,https://cdn.myanimelist.net/images/manga/3/36719.webp,https://cdn.myanimelist.net/images/manga/3/36719l.webp,N/A,34746,37396,Mystery,Short Stories that included in Limited Editions of Bungaku Shoujo Movie and Memoire DVDs.   Bungaku Shoujo Heian-hen Kakitsuzuru Boku to Yomigataru Kanojo - Bungaku Shoujo Movie Mermaid wa Amai Romance ga Suki - Memoire I Snow Queen wa Ai wo Yurusanai - Memoire II Belle wa Tsun to Kao wo Somukeru - Memoire III 
23109,"Moshi Koukou Yakyuu no Joshi Manager ga Drucker no ""Management"" wo Yondara",https://cdn.myanimelist.net/images/manga/3/181249.jpg,https://cdn.myanimelist.net/images/manga/3/181249l.jpg,N/A,34861,31568,"School, Sports, Team Sports","The novel centers around a high school girl named Minami Kawashima who becomes the baseball team manager at Tokyo's Hodokubo High School. Minami accidentally buys Management: Tasks, Responsibilities, Practices—a classic productivity guide by the Austrian-American management guru Peter Drucker—and uses it to rally her dispirited team."
23223,Mahou Shoujo Lyrical Nanoha,https://cdn.myanimelist.net/images/manga/5/112423.jpg,https://cdn.myanimelist.net/images/manga/5/112423l.jpg,N/A,34874,20054,"Action, Fantasy, Mahou Shoujo, Super Power","Third grader Takamachi Nanoha stumbled upon an injured talking ferret after hearing his telepathic cries for help. The ferret turned out to be Yuuno, an archeologist and mage from another world who had accidentally scattered the dangerous Jewel Seeds throughout Earth. Without the strength to collect the Jewel Seeds, Yuuno had resumed a ferret form and needed someone else to take on the task for him. He gave a red jewel to Nanoha explaining to her with this she could transform and use magic to combat the monsters that threatened them due to the Jewel Seeds. But the monsters are the least of their worries, as Yuuno and Nanoha are not the only ones out to collect the Jewel Seeds."
